Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
JollyJay,Brian Damage,Bilingual Battle DISSember2,Accapella,2017,DLTLLY,2018-02-04,209383
TableddnTimmy,Joseph Steinschleuder D&DL#0099 (Berlin,2017,Accapella,2017,Unknown,2018-01-31,41157
CLEP,Robscure,DISSember2,Accapella,2017,DLTLLY,2018-01-28,134979
DEZ,Noone D&DL#0098 (Berlin,2017,Accapella,2017,Unknown,2018-01-24,4733
Karma,Mars B.,DISSember2,Accapella,2017,DLTLLY,2018-01-21,58477
Splopf,Shizu D&DL#0097 (Berlin,2017,Accapella,2017,Unknown,2018-01-17,4615
T-Way,VT,DISSember2,Accapella,2017,DLTLLY,2018-01-14,28308
Julo,SinTony D&DL#0096 (Berlin,2017,Accapella,2017,Unknown,2018-01-10,5015
Jack Dragon,Hansen,DISSember2,Accapella,2017,DLTLLY,2018-01-07,38364
Louis Beton,Hörsturz,Leipzig,Accapella,2017,DLTLLY,2018-01-04,13762
ShaoLum,Joe-L (Sport-Bars),could not identify event,Accapella,2018,SPOX,2018-01-02,34658
Cris Kotzen,Schote,Leipzig,On Beat,2017,DLTLLY,2017-12-31,147256
Wandelbarz,Mikesh,Leipzig,Accapella,2017,DLTLLY,2017-12-24,72962
Sizyphos,Ilhan,Leipzig,Accapella,2017,DLTLLY,2017-12-17,55336
Wolff,IZL D&DL#0095 (Erfurt,2017,Accapella,2017,Unknown,2017-12-16,15801
FU!,Terra Pete,Leipzig,On Beat,2017,DLTLLY,2017-12-14,20961
MC Maik,Akanoo,Leipzig,Accapella,2017,DLTLLY,2017-12-10,18308
Leonidas,MC Geuner D&DL#0093 (Erfurt,2017,Accapella,2017,Unknown,2017-12-09,10031
Jotti (Schalke 04),Mave (Chemnitzer FC),could not identify event,Accapella,2017,SPOX,2017-12-08,69563
Papi Schlauch,JerMC,Wien,Accapella,2017,DLTLLY,2017-12-03,115102
SnakeHeadRhyme,KingPin D&DL#0092 (Erfurt,2017,Accapella,2017,Unknown,2017-12-02,7351
Bong Teggy (Fußball),Lyrico (Eishockey),could not identify event,Accapella,2017,SPOX,2017-12-01,141510
DEZ,Eczo D&DL#0094 (Erfurt,2017,Accapella,2017,Unknown,2017-11-29,3862
Noone,Teach D&DL#0090 (Berlin,2017,Accapella,2017,Unknown,2017-11-25,5262
Demo MC,Hopeless MC D&DL#0091 (Berlin,2017,Accapella,2017,Unknown,2017-11-22,2913
DemoLux,Krom,Wien,Accapella,2017,DLTLLY,2017-11-19,23249
Borussia Dortmund,FC Bayern München,could not identify event,Accapella,2017,SPOX,2017-11-18,259617
Joe Pharo,Part-Tron D&DL#0084 (Hannover,2017,Accapella,2017,Unknown,2017-11-18,8031
Sirius Crack,Fate1,Wien,Accapella,2017,DLTLLY,2017-11-16,14934
MC Lauch,Gusy D&DL#0089 (Berlin,2017,Accapella,2017,Unknown,2017-11-15,4051
ADHS-Andy,Shadow D&DL#0082 (Hannover,2017,Accapella,2017,Unknown,2017-11-13,16475
Proton,Tobi Nice,s B.Day#4,On Beat,2017,DLTLLY,2017-11-12,50650
Rupert69,Pueblo Escobar D&DL#0088 (Berlin,2017,Accapella,2017,Unknown,2017-11-11,4666
Ano-nym,Wolle der Grobe D&DL#0086 (Hannover,2017,Accapella,2017,Unknown,2017-11-08,17243
Lyrico,Nedal Nib,2nd TITLE-MATCH B.Day#4,Accapella,2017,DLTLLY,2017-11-05,212584
RenetiXX,Aris D&DL#0085 (Hannover,2017,Accapella,2017,Unknown,2017-11-04,7821
Spike,Akanoo,s Wien,Accapella,2017,DLTLLY,2017-11-02,15293
Splopf,Mango D&DL#0083 ( Hannover,2017,Accapella,2017,Unknown,2017-11-01,3677
Der Zigeunerbaron,Niemand D&DL#0079 (Berlin,2017,Accapella,2017,Unknown,2017-10-30,2798
Unanymous,JollyJay,B.Day#4,Accapella,2017,DLTLLY,2017-10-29,28463
Bubba T,DEZ D&DL#0081 (Berlin,2017,Accapella,2017,Unknown,2017-10-27,5082
MAST,SnakeHeadRhyme D&DL#0078 (Berlin,2017,Accapella,2017,Unknown,2017-10-25,4505
Merlin,Yarambo,B.Day#4,Accapella,2017,DLTLLY,2017-10-21,196638
Wandelbarz,Nicht Dein Typ D&DL#0077 (Bonn,2017,Accapella,2017,Unknown,2017-10-21,7941
Vyrus,Tommy2Late,s B.Day#4,On Beat,2017,DLTLLY,2017-10-20,45288
Shizu,Jozef104 D&DL#0080 (Berlin,2017,Accapella,2017,Unknown,2017-10-18,5159
BX,Ilhan,B.Day #4,Accapella,2017,DLTLLY,2017-10-15,41304
Wolff,Mr. Whyte D&DL#0075 (Bonn,2017,Accapella,2017,Unknown,2017-10-13,22598
VT,Karma,FFM,Accapella,2017,DLTLLY,2017-10-09,35413
Gregpipe,Davie Jones,FFM,Accapella,2017,DLTLLY,2017-10-08,311135
Kato,FlaKiT D&DL#0076 (Bonn,2017,Accapella,2017,Unknown,2017-10-07,42249
Joe Pharo,Herrn Sören D&DL#0072 (Bonn,2017,Accapella,2017,Unknown,2017-10-04,8710
Saking,Akanoo,FFM,Accapella,2017,DLTLLY,2017-10-01,15622
Ralle,Phillie D&DL#0074 (Bonn,2017,Accapella,2017,Unknown,2017-09-30,3188
EkHead,CPE,FFM,Accapella,2017,DLTLLY,2017-09-28,17055
Shortworth,RenetiXX D&DL#0071 (Berlin,2017,Accapella,2017,Unknown,2017-09-23,4574
Part-Tron,Paze D&DL#0069 (Berlin,2017,Accapella,2017,Unknown,2017-09-20,3551
Clep,Bong Teggy,Splash 20,Accapella,2017,DLTLLY,2017-09-17,128236
Eczo,Jozef104 D&DL#0070(Berlin,2017,Accapella,2017,Unknown,2017-09-16,4268
Harry,Adam D&DL#0068 (Mannheim,2017,Accapella,2017,Unknown,2017-09-13,3094
Ars,Wux Brofer D&DL#0065 (Ludwigshafen,2017,Accapella,2017,Unknown,2017-09-11,4008
MC Maik,N'antinein,Splash 20,Accapella,2017,DLTLLY,2017-09-10,18810
Lyrico + Buddi,Falk + Khacoby,Splash 20,Accapella,2017,DLTLLY,2017-09-10,64979
Brian Damage + Robscure,Yarambo + T-Way,Splash 20,Accapella,2017,DLTLLY,2017-09-10,55955
Hörsturz,Nicht Dein Typ D&DL#0067 (Ludwigshafen,2017,Accapella,2017,Unknown,2017-09-09,4467
Bubba T,MC Lauch D&DL#0063 (Ludwigshafen,2017,Accapella,2017,Unknown,2017-09-06,4114
Scamp,Paperbite D&DL#0066 (Ludwigshafen,2017,Accapella,2017,Unknown,2017-09-01,3937
Wolff,FlaKiT D&DL#0061 (Berlin,2017,Accapella,2017,Unknown,2017-08-25,14620
Hopeless MC,D.E.Z. D&DL#0062 (Berlin,2017,Accapella,2017,Unknown,2017-08-23,3927
MC Schub,O&#39;Spella D&DL#0059 (Berlin,2017,Accapella,2017,Unknown,2017-08-21,3062
Merlin,Peter Pogen,Hamburg,Accapella,2017,DLTLLY,2017-08-20,45577
Demo MC,Cemo Dafuq D&DL#0060 (Berlin,2017,Accapella,2017,Unknown,2017-08-19,3176
Mave,Hörsturz D&DL#0058 (Halle,2017,Accapella,2017,Unknown,2017-08-16,17030
Papi Schlauch,Fabiga,Hamburg,Accapella,2017,DLTLLY,2017-08-13,57909
RenetiXX,Fesas D&DL#0057 (Halle,2017,Accapella,2017,Unknown,2017-08-12,9210
Reinecken,IZL D&DL#0056 (Halle,2017,Accapella,2017,Unknown,2017-08-09,3258
Noone,Fab D&DL#0055 (Berlin,2017,Accapella,2017,Unknown,2017-08-07,7315
Davie Jones,Schote,Hamburg,On Beat,2017,DLTLLY,2017-08-06,111754
Ilhan,Balavababa D&DL#0054 (Berlin,2017,Accapella,2017,Unknown,2017-08-05,10057
Abrupt,Gusy D&DL#0052 (Berlin,2017,Accapella,2017,Unknown,2017-08-03,3314
Nedal Nib,JerMc,Mayhem2,Accapella,2017,DLTLLY,2017-07-30,111736
Andy Amnesia,Shortworth D&DL#0053 (Berlin,2017,Accapella,2017,Unknown,2017-07-29,9376
Butchbruda,Joseph Steinschleuder D&DL#0051 (Berlin,2017,Accapella,2017,Unknown,2017-07-26,11043
Nikiz,Stockinger,Mayhem2,Accapella,2017,DLTLLY,2017-07-23,22364
Mikesh,Tuncmann,Hamburg,Accapella,2017,DLTLLY,2017-07-20,70552
Johnny Camo,Lang&Sympathisch D&DL#0050 (Neubrandenburg,ReimWerkNord-CoEvent,Accapella,2017,Unknown,2017-07-19,6043
Doktor Dave,Jack Dragon - REMATCH!,could not identify event,Accapella,2017,DLTLLY,2017-07-16,35249
Henrey,Vyrus,Hamburg,Accapella,2017,DLTLLY,2017-07-16,42378
Triple Beat,Mr. Whyte D&DL#0049 (Neubrandenburg,ReimWerkNord-CoEvent,Accapella,2017,Unknown,2017-07-15,6953
Tableddn Timmy,Hopeless MC D&DL#0048 (Berlin,2017,Accapella,2017,Unknown,2017-07-01,8125
Lyrico,Robscure,Mayhem2,Accapella,2017,DLTLLY,2017-07-01,126905
Promme,Rhyme Inspector D&DL#0046 (Berlin,2017,Accapella,2017,Unknown,2017-06-26,2770
N'antinein,Cris Kotzen,Mayhem2,Accapella,2017,DLTLLY,2017-06-25,104226
FlaKiT,ViruS D&DL#0047 (Berlin,2017,Accapella,2017,Unknown,2017-06-24,5680
Porno Pete,Eczo D&DL#0044 (Berlin,2017,Accapella,2017,Unknown,2017-06-21,2772
MC Maik,Sizyphos,Mayhem2,Accapella,2017,DLTLLY,2017-06-18,29761
T-Way,Merlin,München,Accapella,2017,DLTLLY,2017-06-11,105624
WandelBarZ,Ano-nym D&DL#0043 (Dortmund,Kupplyn-CoEvent,Accapella,2017,Unknown,2017-06-10,28335
Mosaik,OE D&DL#0042 (Dortmund,Kupplyn-CoEvent,Accapella,2017,Unknown,2017-06-07,4357
Phillie,BunGee D&DL#0040 (Dortmund,Kupplyn-CoEvent,Accapella,2017,Unknown,2017-06-05,4940
Schote,Jack Dragon,München,Accapella,2017,DLTLLY,2017-06-04,25236
Demo MC,Kato D&DL#0041 (Dortmund,Kupplyn-CoEvent,Accapella,2017,Unknown,2017-06-03,32954
Karma,BDad,München,Accapella,2017,DLTLLY,2017-06-01,24099
RenetiXX,Dryno D&DL#0039 (Dortmund,Kupplyn-CoEvent,Accapella,2017,Unknown,2017-05-31,6749
Change19,Schalle,München,Accapella,2017,DLTLLY,2017-05-28,18796
Ilhan,Hörsturz D&DL#0038 (Berlin,2017,Accapella,2017,Unknown,2017-05-27,7875
Wolff,Aris D&DL#0037 (Berlin,2017,Accapella,2017,Unknown,2017-05-24,12210
Onkel Oktomusch & Die Zwetschke,Falk & Khacoby,NRWeekend,Accapella,2017,DLTLLY,2017-05-21,535909
Wolle Der Grobe,Balavababa,NewcomerBattle München,Accapella,2017,DLTLLY,2017-05-18,20224
Mars B.,Yarambo,NRWeekend,Accapella,2017,DLTLLY,2017-05-14,128715
Andres,Mikesh D&DL#0036 (Berlin,2017,Accapella,2017,Unknown,2017-05-13,17481
Leonidas,IZL D&DL#0035 (Berlin,2017,Accapella,2017,Unknown,2017-05-10,3815
Wux Brofer,Eli D&DL#0033 (Berlin,2017,Accapella,2017,Unknown,2017-05-08,3244
DuFF,Doktor Dave,NRWeekend,Accapella,2017,DLTLLY,2017-05-07,51865
Vinci,Shizu D&DL#0034 (Berlin,2017,Accapella,2017,Unknown,2017-05-06,11031
VT,Vyrus,NRWeekend,Accapella,2017,DLTLLY,2017-04-30,39026
Ars,LNB D&DL#0030 (Berlin,2017,Accapella,2017,Unknown,2017-04-29,5971
Eczo,TableddnTimmy D&DL#0031 (Berlin,2017,Accapella,2017,Unknown,2017-04-26,6702
T-Rick,Red D&DL#0029 (Berlin,2017,Accapella,2017,Unknown,2017-04-24,7270
Tobi Nice,Notyzze,NRWeekend,Accapella,2017,DLTLLY,2017-04-23,33933
D.E.Z.,Nicht dein Typ D&DL#0032 (Berlin,2017,Accapella,2017,Unknown,2017-04-22,9114
Barracuda,Mavgic,NRWeekend,Accapella,2017,DLTLLY,2017-04-20,133152
Fabiga,Four Seven,NRWeekend,Accapella,2017,DLTLLY,2017-04-16,105952
Pilz,Nedal Nib,Tapefabrik,Accapella,2017,DLTLLY,2017-04-09,293934
Madame Chaot,Yori D&DL#0027 (Berlin,2017,Accapella,2017,Unknown,2017-04-08,70405
Noone,Hopeless MC D&DL#0028 (Berlin,2017,Accapella,2017,Unknown,2017-04-05,4427
Cryptax,JOSHKA106 D&DL#0025 (Berlin,2017,Accapella,2017,Unknown,2017-04-03,15926
Henrey,N'antinein,Tapefabrik,Accapella,2017,DLTLLY,2017-04-02,27255
Bruf,Cemo Dafuq D&DL#0026 (Berlin,2017,Accapella,2017,Unknown,2017-04-01,4329
Robscure,Merlin,Berlin,Accapella,2017,DLTLLY,2017-03-26,73104
Saking,TripleBeat D&DL#0022 (FFM,-CoSession,Accapella,2017,Unknown,2017-03-25,6442
Tommy2Late,Hörsturz,Berlin,Accapella,2017,DLTLLY,2017-03-23,18930
Porno Pete,Schenck OH D&DL#0024 (FFM,-CoSession,Accapella,2017,Unknown,2017-03-22,2516
Ciro,MC Geuner D&DL#0023 (FFM,-CoSession,Accapella,2017,Unknown,2017-03-20,17968
Rino Mandingo,Cris Kotzen,Berlin,Accapella,2017,DLTLLY,2017-03-19,170053
Sizyphos,Akanoo,Berlin,Accapella,2017,DLTLLY,2017-03-16,25889
Robscure,Mars B.,Kassel,Accapella,2017,DLTLLY,2017-03-12,94361
Lamin,Papa TR,Kassel,Accapella,2017,DLTLLY,2017-03-09,19133
IZL,Ilhan D&DL#0021 (Berlin,2017,Accapella,2017,Unknown,2017-03-08,4466
Shizu,T-Tekk D&DL#0019 (Berlin,2017,Accapella,2017,Unknown,2017-03-06,3623
MC Maik,Bauda,Kassel,Accapella,2017,DLTLLY,2017-03-05,28496
MSK,Mikesh D&DL#0020 (Berlin,2017,Accapella,2017,Unknown,2017-03-04,16231
Olio,CPE,Kassel,Accapella,2017,DLTLLY,2017-03-02,24991
Shadow,OE D&DL#0018 (Berlin,2017,Accapella,2017,Unknown,2017-03-01,4837
VT,ShaoLum,Kassel,Accapella,2017,DLTLLY,2017-02-26,52526
Crocodile Andi,Teach,Kassel,Accapella,2017,DLTLLY,2017-02-23,14632
Davie Jones,Clepto,Leipzig,Accapella,2016,DLTLLY,2017-02-19,116801
Paperbite,D-OS,NewcomerBattle Kassel,Accapella,2017,DLTLLY,2017-02-16,13895
Nedal Nib,Brian Damage,🏆 TITLE-MATCH 🏆,Accapella,2017,DLTLLY,2017-02-12,248090
Natif,King Lil&#39;C D&DL#0017 (Berlin,2017,Accapella,2017,Unknown,2017-02-11,4045
BalavaBaba,Noone D&DL#0016 (Berlin,2017,Accapella,2017,Unknown,2017-02-08,5901
Andres,Hopeless MC D&DL#0015 (Berlin,2017,Accapella,2017,Unknown,2017-02-06,4737
Doktor Dave,Mave,Leipzig,Accapella,2016,DLTLLY,2017-02-05,52139
Papi Schlauch,Lyrico,Dissember,Accapella,2016,DLTLLY,2017-01-29,161746
Louis Beton,Sizyphos,Leipzig,Accapella,2016,DLTLLY,2017-01-22,21189
Stock,Reinicken + Bossom,Leipzig,Accapella,2016,DLTLLY,2017-01-19,15264
Raptor Warhurst,Unanymous,Dissember,Accapella,2016,DLTLLY,2017-01-15,31483
T-Way,JerMc,Dissember,Accapella,2016,DLTLLY,2017-01-08,56039
Karma,Henrey,Dissember,Accapella,2016,DLTLLY,2017-01-01,26797
Mäneken,D.E.Z D&DL#0014 (Berlin,IDNR-CoEvent,Accapella,2016,Unknown,2016-12-31,3352
Halk Hoden,Ka-Oz D&DL#0013 (Berlin,IDNR-CoEvent,Accapella,2016,Unknown,2016-12-28,4206
Blvck Light,Kol&#39;ja D&DL#0012 (Berlin,IDNR-CoEvent,Accapella,2016,Unknown,2016-12-26,3492
Tobi High & Max Stoned,CPE & Ekhead,Stuttgart,Accapella,2016,DLTLLY,2016-12-25,40625
Yarambo,N'antinein,Stuttgart,Accapella,2016,DLTLLY,2016-12-18,103885
Akanoo,Mr. Whyte,3x in die Fresse,Accapella,2016,DLTLLY,2016-12-16,12800
Change19,BX,Stuttgart,Accapella,2016,DLTLLY,2016-12-11,22008
Gixtah,Street,NewcomerBattle 3x in die Fresse,Accapella,2016,DLTLLY,2016-12-09,13217
Barracuda,Schalle,Stuttgart,Accapella,2016,DLTLLY,2016-12-08,17470
Lyrico,Gregpipe,BDay #3,Accapella,2016,DLTLLY,2016-12-04,323089
Nicht Dein Typ,Tommy2Late,Stuttgart,Accapella,2016,DLTLLY,2016-12-01,16700
Vyrus,Four Seven,Stuttgart,Accapella,2016,DLTLLY,2016-11-27,127148
Dawson,Solay,NewcomerBattle Day 2/2,Accapella,2016,DLTLLY,2016-11-24,9555
Mosaik,Sizyphos D&DL#0011 (Berlin,2016,Accapella,2016,Unknown,2016-11-23,6576
Brian Damage & Harry Crotch,Robscure & Karma,B.Day#3,Accapella,2016,DLTLLY,2016-11-20,64090
ANO-NYM,Dirty GommoraH,Day 2/2,Accapella,2016,DLTLLY,2016-11-17,21220
Cris Kotzen,MC Maik,Day 1/2,Accapella,2016,DLTLLY,2016-11-13,183129
Natif,Hörsturz D&DL#0009 (Berlin,2016,Accapella,2016,Unknown,2016-11-11,11394
Mr. Whyte,Four Seven,NewcomerBattle Day 2/2,Accapella,2016,DLTLLY,2016-11-10,19381
Sanja Alexis,Triple Beat D&DL#0007 (Berlin,2016,Accapella,2016,Unknown,2016-11-09,4620
Ilhan,Jay Pie D&DL#0008 (Berlin,2016,Accapella,2016,Unknown,2016-11-07,7397
Davie Jones,Mars B.,B.Day#3,Accapella,2016,DLTLLY,2016-11-06,81075
Hansen,T-Way,Day 1/2,Accapella,2016,DLTLLY,2016-10-30,38340
King Lil&#39; C,Drago51 D&DL#0006 (Berlin,2016,Accapella,2016,Unknown,2016-10-29,5623
Joe-L,Schalle,Day 1/2,Accapella,2016,DLTLLY,2016-10-27,19222
Apriori,Paperbite,D&amp;DL#0003 Berlin,Accapella,2016,Unknown,2016-10-26,3904
TK,T-Tekk,D&amp;DL#0001 Berlin,Accapella,2016,Unknown,2016-10-24,5389
Tobi High,Max Stoned,B.Day#3,Accapella,2016,DLTLLY,2016-10-23,30446
Jack Dragon,Henrey,B.Day#3,Accapella,2016,DLTLLY,2016-10-20,24398
ShaoLum,WandelBarZ,Day 2/2,Accapella,2016,DLTLLY,2016-10-20,23970
S.B.G,Wolle Der Grobe,D&amp;DL#0002 Berlin,Accapella,2016,Unknown,2016-10-15,9661
Bruf,Dirrdy D,NewcomerBattle Day 2/2,Accapella,2016,DLTLLY,2016-10-13,15672
Aris,Popeye D&DL#0005 (Berlin,2016,Accapella,2016,Unknown,2016-10-12,5428
OstrichO,Sizyphos D&DL#0004 (Berlin,2016,Accapella,2016,Unknown,2016-10-10,15733
VT & Tobi Nice,Ekhead & CPE,Day 1/2,Accapella,2016,DLTLLY,2016-10-09,30659
Falk & Khacoby,O.G.OhneGummi & Eric Ventura,Day 1/2,Accapella,2016,DLTLLY,2016-10-02,127012
Barracuda,Olio,Day 1/2,Accapella,2016,DLTLLY,2016-09-25,24243
Davie Jones,Doktor Dave,The Base,Accapella,2016,DLTLLY,2016-09-18,24031
N'antinein,Besser,The Base,Accapella,2016,DLTLLY,2016-09-11,22383
Atzenkalle,Main Moe,Splash19,Accapella,2016,DLTLLY,2016-09-04,83732
Tobi Nice & Duff,Yarambo & Indoor Stan,Splash19,Accapella,2016,DLTLLY,2016-08-28,34384
Gregpipe + Mars B.,Bong Teggy + Brian Damage,SPLASH #19,Accapella,2016,DLTLLY,2016-08-25,304686
Schote & BDad,Buddi & Fabiga,Splash19,Accapella,2016,DLTLLY,2016-08-14,24119
Cris Kotzen,Fab,Fete de la HipHop,Accapella,2016,DLTLLY,2016-08-07,67929
Robscure,Davie Jones,Wien,Accapella,2016,DLTLLY,2016-08-01,105517
Seby Tone,Karma,Wien,Accapella,2016,DLTLLY,2016-07-24,24288
Battleboi Basti,Doktor Dave,MAYhem,Accapella,2016,DLTLLY,2016-07-17,222231
Lyrico,Hansen,MAYhem,Accapella,2016,DLTLLY,2016-07-10,103821
Jack Dragon,JerMc,Wien,Accapella,2016,DLTLLY,2016-07-07,41859
Bong Teggy & Papi Schlauch,Onkel Oktomusch & Die Zwetschke,MAYhem,Accapella,2016,DLTLLY,2016-07-03,377805
FellowSoph,Ekhead,Wien,Accapella,2016,DLTLLY,2016-06-30,13946
Barbee n' Flow,Spello & Al Pone,Wien,Accapella,2016,DLTLLY,2016-06-26,18073
Mave & MC Maik,Tobi Nice & Duff,MAYhem,Accapella,2016,DLTLLY,2016-06-19,21746
Cleptomatic,Yarambo,MAYhem,Accapella,2016,DLTLLY,2016-06-12,157528
Indoor Stan & Nikiz,N'antinein & BX,MAYhem,Accapella,2016,DLTLLY,2016-06-05,27590
BDad,N'antinein,DailyRapJam,Accapella,2016,DLTLLY,2016-05-29,28736
Change19,Akanoo,DailyRapJam,Accapella,2016,DLTLLY,2016-05-26,10483
T-Way,Mars B.,Kassel,Accapella,2016,DLTLLY,2016-05-22,44955
Mavgic,Joe-L,NewcomerBattle Kassel,Accapella,2016,DLTLLY,2016-05-19,77770
Eric Ventura & O.G. Ohne Gummi,Tobi High & Max Stoned,Kassel,Accapella,2016,DLTLLY,2016-05-15,23183
Olio,VT,Kassel,Accapella,2016,DLTLLY,2016-05-12,16704
Aladin,Khan G.,Kassel,Accapella,2016,DLTLLY,2016-05-12,13813
Yarambo,Fabiga,Düsseldorf,Accapella,2016,DLTLLY,2016-05-08,90678
Akzent,Peat Pandora,Düsseldorf,Accapella,2016,DLTLLY,2016-05-03,11037
Proton,Notyzze,Düsseldorf,Accapella,2016,DLTLLY,2016-05-01,63751
Wandelbarz,Cris Kotzen,Dortmund,Accapella,2016,DLTLLY,2016-05-01,75226
Zeptah,Neit,Dortmund,Accapella,2016,DLTLLY,2016-04-26,13127
Robscure,BX,Kassel,Accapella,2016,DLTLLY,2016-04-24,27838
Falk & Khacoby,Ekhead & CPE,Düsseldorf,Accapella,2016,DLTLLY,2016-04-21,65656
Nedal Nib,Bong Teggy,Berlin,Accapella,2016,DLTLLY,2016-04-17,260074
Bauda,Henrey,Düsseldorf,Accapella,2016,DLTLLY,2016-04-14,22520
Harlem T,MC Intifada,FreestyleBattle Dortmund,Accapella,2016,DLTLLY,2016-04-12,11978
Indoor Stan,Robscure,Berlin,Accapella,2016,DLTLLY,2016-04-12,43471
DirtySanchez,Karma,Berlin,Accapella,2016,DLTLLY,2016-04-07,22263
Scumgod,Der Schwede,Berlin,Accapella,2016,DLTLLY,2016-04-05,15893
Muro,Marc Zufall,Düsseldorf,Accapella,2016,DLTLLY,2016-04-03,24581
Saking,Black Snowman,NewcomerBattle FFM,Accapella,2016,DLTLLY,2016-03-29,18033
Nikiz,Cleptomatic,Berlin,Accapella,2016,DLTLLY,2016-03-27,63253
Mars B.,Jack Dragon,Privat,Accapella,2016,DLTLLY,2016-03-20,24355
Schalle,Aladin,FFM,Accapella,2016,DLTLLY,2016-03-17,12035
MfGen,Ciro,NewcomerBattle FFM,Accapella,2016,DLTLLY,2016-03-15,10602
D-OS,Banal,NewcomerBattle FFM,Accapella,2016,DLTLLY,2016-03-10,8276
BX,Patrick Enemy,FFM,Accapella,2016,DLTLLY,2016-03-08,34224
Tobi High & Max Stoned,Lockenkopf & Tschappy,FFM,Accapella,2016,DLTLLY,2016-03-06,18364
N'antinein,Dopex,FFM,Accapella,2016,DLTLLY,2016-03-06,15248
Johnny Rakete,Kex Kuhl,ComplimentsBattle ,Accapella,2016,DLTLLY,2016-02-28,87053
Karma,Akanoo,could not identify event,Accapella,2016,DLTLLY,2016-02-21,14146
Indoor Stan,Yarambo,Bochum,Accapella,2015,DLTLLY,2016-02-14,111659
FALK,FraX One,Bochum,Accapella,2015,DLTLLY,2016-02-04,25403
Notyzze,Buddi,Bochum,Accapella,2015,DLTLLY,2016-01-31,30569
Collapz & CPE,Aresst & D.ZUM.A,NewcomerBattle Bochum,Accapella,2015,DLTLLY,2016-01-28,21882
Fabiga,Bauda,Bochum,Accapella,2015,DLTLLY,2016-01-24,18205
Jack Dragon,Smoke Tüü,Stuttgart,Accapella,2015,DLTLLY,2016-01-17,17603
Dezzad,N'Antinein,Stuttgart,Accapella,2015,DLTLLY,2016-01-14,12948
Bong Teggy,Brian Damage,Bad Bars,Accapella,2016,DLTLLY,2016-01-10,767064
Battleboi Basti & Dee Ho,Onkel Oktomusch & Die Zwetschke,BDAY #3,Accapella,2016,DLTLLY,2016-01-03,388645
Nedal Nib,Mars B.,B.day #2,Accapella,2015,DLTLLY,2015-12-27,130430
Ali Affront,Seby Tone,B.Day#2,Accapella,2015,DLTLLY,2015-12-20,26717
Change19 & Henrey,Tobi High & Max Stoned,B.Day#2,Accapella,2015,DLTLLY,2015-12-13,27743
Karma,Robscure,B.Day#2,Accapella,2015,DLTLLY,2015-12-06,26090
Hansen,George Midas,Berlin,Accapella,2015,DLTLLY,2015-11-15,35891
Fab,Cemo,NewcomerBattle DAYtime Event,Accapella,2015,DLTLLY,2015-11-12,19083
Dezzad,Schnaxler,DAYtime Event,Accapella,2015,DLTLLY,2015-11-05,12884
Le Nerd,Tobi Nice,Berlin,Accapella,2015,DLTLLY,2015-11-01,48791
Pedro,Jean-Gough Frais,Berlin,Accapella,2015,DLTLLY,2015-10-25,16758
T Way,Nikiz,Berlin,Accapella,2015,DLTLLY,2015-10-18,18269
Mio Mao,Buddi,Tapefabrik,Accapella,2015,DLTLLY,2015-10-11,48860
Lyrico,Mars B.,Tapefabrik,Accapella,2015,DLTLLY,2015-10-04,71313
Karma,Limstar,NewcomerBattle München,Accapella,2015,DLTLLY,2015-09-27,13934
Henrey,Change19,NewcomerBattle München,Accapella,2015,DLTLLY,2015-09-20,29697
Le Nerd,Davie Jones,Berlin,Accapella,2015,DLTLLY,2015-08-09,135796
Lyrico,Der Fischer,Berlin,Accapella,2015,DLTLLY,2015-08-06,75887
JOLLYJAY,MR TONGUE TWISTER,Dont Flop,Accapella,2015,DON'T FLOP,2015-08-05,30767
Mighty Mo & Nedal Nib,Duff,Splash 18,Accapella,2015,DLTLLY,2015-08-02,51658
Gregpipe + Basic,Battleboi Basti + Besser,Berlin,Accapella,2015,DLTLLY,2015-07-26,302351
Mars B.,Mirror,Berlin,Accapella,2015,DLTLLY,2015-07-19,26057
Tis L,T-Way,Berlin,Accapella,2015,DLTLLY,2015-07-16,28260
MC Maik + Mave,Scumgod + DirtySanchez,Berlin,Accapella,2015,DLTLLY,2015-07-12,31598
Merlin,Bong Teggy,München,Accapella,2015,DLTLLY,2015-07-05,218982
Jack Dragon,Demolux,München,Accapella,2015,DLTLLY,2015-06-28,14324
Brian Damage,Harry Crotch,ComplimentsBattle München,Accapella,2015,DLTLLY,2015-06-21,145211
Ali Affront,Fellowsoph,München,Accapella,2015,DLTLLY,2015-06-07,25349
Brian Damage,Davie Jones,Livin' HipHop Jam,Accapella,2015,DLTLLY,2015-05-24,96825
Lyrico,Harry Crotch,Livin' HipHop Jam,Accapella,2015,DLTLLY,2015-05-10,29372
Doktor Dave,George Midas (HipHop Convention),Berlin,Accapella,2015,DLTLLY,2015-05-07,14974
Tis L,Bauda,Berlin,Accapella,2015,DLTLLY,2015-04-29,18553
Nikiz,Le Nerd,Berlin,Accapella,2015,DLTLLY,2015-04-26,47260
Scumgod + DirtySanchez,Tschappy + Doktor Dave,Berlin,Accapella,2015,DLTLLY,2015-04-23,18836
Mighty Mo,Hansen - REMATCH!,Hamburg,Accapella,2015,DLTLLY,2015-04-19,144971
DeeLah,D.O.C.,Hamburg,Accapella,2015,DLTLLY,2015-04-18,24681
