Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
Julo,Cashus K.,Battle,Accapella,2022,Unknown,2022-07-30,8472
Alko,Bilal,Battle,Accapella,2022,Unknown,2022-07-23,10500
LevRudi,Jesazz K,Battle,Accapella,2022,Unknown,2022-07-16,11095
NOTYZZE,YAAMANN,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,7399
BARETTA,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,5967
DOCMO,BEZEY,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,1111
KALP ONE,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,3506
NOTYZZE,PHASENKIND,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,5590
KOOZY,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-07-14,12132
Shizu,Tao,Backstage München,Accapella,2022,DLTLLY,2022-07-10,23957
Mars B.,Neilz,Backstage München,Accapella,2022,DLTLLY,2022-07-10,85692
Hiding John,Neilz,Battle,Accapella,2022,Unknown,2022-07-09,64757
Robscure,Falki,MAYhem 5 Festsaal Kreuzberg,Accapella,2022,DLTLLY,2022-07-02,54660
McLuvin,GR8,Battle,Accapella,2022,Unknown,2022-07-02,9408
MIKESH,SSYNIC,MAYhem #5,Accapella,2022,DLTLLY,2022-07-02,380702
ROBEAZY,M.F.L.,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-30,1906
Béla Garbage,Franz Flaute,Battle,Accapella,2022,Unknown,2022-06-25,9644
DASCHA,PATO G,FREESTYLE BATTLE,Accapella,2022,FOB,2022-06-24,2384
PESC,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-21,1736
MORGANA,TECEY,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-20,3407
Pablo2k,Jeystone,Battle,Accapella,2022,Unknown,2022-06-18,8668
OREGANO,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-17,7215
ZinZity,Karanova,Battle,Accapella,2022,Unknown,2022-06-11,53994
LATIK,NIKA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-04,2677
Django,Zeuge,Battle,Accapella,2022,Unknown,2022-06-04,12562
NICK SHIT,EZRA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-05-31,1458
Kiruma,BunGee,Battle,Accapella,2022,Unknown,2022-05-28,16872
ALKO,EMBA,ON BEAT BATTLE,On Beat,2022,FOB,2022-05-24,4521
Hiding John,Julo,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,43166
Deytona,Maka,Spektakulum Düsseldorf,Accapella,2022,DLTLLY,2022-05-06,18579
LITTLE SEDO,MALIK (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-28,2055
